date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-04-17 00:00:00,12.3,9.4,16.7,,,,10.1,,1020.3,
2019-04-18 00:00:00,13.8,11.1,18.3,,,121,12.3,,1017.5,
2019-04-19 00:00:00,20.4,14.4,26.1,,,183,20.9,,1008.1,
2019-04-20 00:00:00,17.6,14.4,19.4,,,166,18.4,,1007.1,
2019-04-21 00:00:00,15.3,12.8,18.9,0,,,10.4,,1014.6,
2019-04-22 00:00:00,14.9,11.1,18.3,,,,10,,1016.8,
2019-04-23 00:00:00,18.6,12.8,24.4,,,,8.2,,1012.7,
2019-04-24 00:00:00,18.1,16.1,20.6,0.8,,305,16,,1007.4,
2019-04-25 00:00:00,13.1,8.9,18.3,,,188,11.3,,1013.6,
2019-04-26 00:00:00,12.7,11.1,16.1,,,,11.7,,1003,
2019-04-27 00:00:00,11.9,8.9,14.4,,,307,23.5,,1001.1,
2019-04-28 00:00:00,9.5,7.8,11.1,,,,8.9,,1015.9,
2019-04-29 00:00:00,9.7,3.3,15,0,,,10.1,,1027.2,
2019-04-30 00:00:00,12.3,9.4,15.6,,,,6.1,,1023.6,
2019-05-01 00:00:00,12.2,10.6,13.9,,,115,10.4,,1028.1,
2019-05-02 00:00:00,15.6,10.6,24.4,,,,7,,1020,
2019-05-03 00:00:00,12.1,10.6,13.9,0.3,,,7.9,,1018.8,
2019-05-04 00:00:00,16.2,12.2,21.7,,,,4.9,,1011.1,
2019-05-05 00:00:00,12.9,11.1,15.6,,,,9.9,,1009.7,
2019-05-06 00:00:00,15.6,10.6,21.7,1.1,,,10.8,,1014.4,
2019-05-07 00:00:00,16.7,11.7,22.8,3.8,,177,11.2,,1020.2,
2019-05-08 00:00:00,17,13.9,21.7,0,,,9.9,,1022.3,
2019-05-09 00:00:00,13.6,11.7,15.6,,,94,13.1,,1025.3,
2019-05-10 00:00:00,19,13.9,26.7,,,169,14.6,,1016.7,
2019-05-11 00:00:00,17.6,13.9,21.1,,,,13.4,,1015.2,
2019-05-12 00:00:00,9.6,6.7,15.6,,,63,16.5,,,
2019-05-13 00:00:00,7.8,6.1,8.9,,,,10.6,,1011,
2019-05-14 00:00:00,8.9,7.2,11.1,,,,6,,1009.5,
2019-05-15 00:00:00,14.3,6.7,21.7,0.3,,313,12.8,,1010,
2019-05-16 00:00:00,17.8,12.2,22.2,,,,8.4,,1010.3,
2019-05-17 00:00:00,20.3,13.9,26.1,,,,8.9,,1008.1,
2019-05-18 00:00:00,18.6,11.7,25.6,0,,,10,,1014,
2019-05-19 00:00:00,21,15.6,26.7,0,,171,14.4,,1015.8,
2019-05-20 00:00:00,25.1,19.4,31.1,4.2,,240,16.5,,1008.4,
2019-05-21 00:00:00,18.1,14.4,22.8,0,,324,23.3,,1013.1,
2019-05-22 00:00:00,18.6,10.6,26.1,0,,,8.8,,1022,
2019-05-23 00:00:00,19.1,13.9,23.3,,,,13.7,,1018.3,
2019-05-24 00:00:00,20.8,17.2,23.3,0,,311,20.7,,1012.8,
2019-05-25 00:00:00,17.5,13.3,21.7,0,,,13.8,,1021,
2019-05-26 00:00:00,23,16.7,31.1,0.5,,241,11.1,,1012.8,
2019-05-27 00:00:00,23.2,17.2,27.2,0,,,9,,1012.3,
2019-05-28 00:00:00,19.2,17.8,21.7,,,,7.5,,1009.8,
2019-05-29 00:00:00,17.1,13.9,18.9,,,,6.7,,1007,
2019-05-30 00:00:00,16.4,13.3,21.1,,,,5.4,,1008.6,
2019-05-31 00:00:00,21.6,17.2,27.2,,,,9.5,,1007.8,
2019-06-01 00:00:00,21.4,16.1,27.2,0,,,6.7,,1010.5,
2019-06-02 00:00:00,22.2,17.2,27.2,0,,,11,,1006.9,
2019-06-03 00:00:00,17.9,14.4,20.6,0,,311,15.1,,1012.8,
2019-06-04 00:00:00,17.4,10.6,22.2,0,,,12.2,,1017.8,
2019-06-05 00:00:00,23,17.8,28.9,,,197,14.5,,1010.8,
2019-06-06 00:00:00,25.4,22.2,29.4,,,294,15.2,,1006.5,
2019-06-07 00:00:00,22.8,18.9,27.8,0,,,8.1,,1012.5,
2019-06-08 00:00:00,22.6,17.8,28.3,0,,,11.1,,1019.6,
2019-06-09 00:00:00,20.8,15,25.6,0,,,10.8,,1025,
2019-06-10 00:00:00,17.9,15,20.6,,,,9.8,,,
2019-06-11 00:00:00,21.9,17.8,25.6,,,,16.4,,1012.6,
2019-06-12 00:00:00,19.5,13.3,24.4,0,,,10.9,,1020.6,
2019-06-13 00:00:00,17.6,14.4,19.4,,,,12.5,,1010.8,
2019-06-14 00:00:00,18.9,15,23.9,0,,257,15.1,,1011.4,
2019-06-15 00:00:00,22,12.2,28.9,0,,,15.8,,1017.2,
2019-06-16 00:00:00,23.8,20,28.3,,,211,12.8,,1010.9,
2019-06-17 00:00:00,23.2,20.6,25.6,,,,5.6,,1013.6,
2019-06-18 00:00:00,21.9,20.6,24.4,,,,6.9,,,
2019-06-19 00:00:00,21.2,20,22.8,,,,7.5,,1010,
2019-06-20 00:00:00,22.2,18.3,30,,,,6.4,,,
2019-06-21 00:00:00,22.4,19.4,27.2,,,,12.4,,1001.5,
2019-06-22 00:00:00,22.2,15,27.8,0,,322,17,,1011.7,
2019-06-23 00:00:00,23.6,16.1,29.4,0,,,12.4,,1013.9,
2019-06-24 00:00:00,24.9,17.2,30.6,0,,,6.9,,1010.8,
2019-06-25 00:00:00,26,22.8,30.6,,,,7.5,,,
2019-06-26 00:00:00,27,21.7,32.2,0,,,9,,1015,
2019-06-27 00:00:00,27.7,21.1,32.2,0,,,8.1,,1018.9,
2019-06-28 00:00:00,27.5,21.1,33.3,0,,,6.9,,1020.2,
2019-06-29 00:00:00,26.7,22.2,33.9,9.3,,,10.1,,1014.6,
2019-06-30 00:00:00,24.8,21.7,28.9,0.3,,305,16.7,,1008.4,
2019-07-01 00:00:00,24.4,17.8,30.6,0,,,10.4,,1012.2,
2019-07-02 00:00:00,26.1,19.4,31.7,1.5,,,8.2,,1010.4,
2019-07-03 00:00:00,27.5,24.4,31.1,,,,4.9,,1011.2,
2019-07-04 00:00:00,27.7,22.2,32.8,0,,,8,,1018,
2019-07-05 00:00:00,26.5,23.3,30,0,,,9.4,,1020,
2019-07-06 00:00:00,27.7,23.9,33.3,,,,10.9,,1012.6,
2019-07-07 00:00:00,26,23.3,30,,,,11.4,,1011.8,
2019-07-08 00:00:00,23.3,21.7,26.1,,,,5.1,,1014.7,
2019-07-09 00:00:00,26.3,20,31.7,0,,,7.1,,1016.2,
2019-07-10 00:00:00,27.6,21.1,32.2,0,,,7.4,,1016,
2019-07-11 00:00:00,26.1,23.3,30,30,,177,13.6,,1012.2,
2019-07-12 00:00:00,26.6,22.2,31.1,0,,,12.8,,1006.9,
2019-07-13 00:00:00,26.2,20.6,30.6,0,,285,11.1,,1012.4,
2019-07-14 00:00:00,28,22.8,32.2,0,,288,12.7,,1012.9,
2019-07-15 00:00:00,25.9,20,30.6,0,,,9.3,,1016.7,
2019-07-16 00:00:00,28.3,20.6,33.3,0,,,10.1,,1016.7,
2019-07-17 00:00:00,29.9,23.9,35.6,21.8,,223,11.4,,1012.9,
2019-07-18 00:00:00,24.5,22.8,25.6,,,,6.2,,,
2019-07-19 00:00:00,28.2,22.2,36.7,0,,,10.7,,1011.3,
2019-07-20 00:00:00,32,26.7,36.1,0,,,10.5,,1009.6,
2019-07-21 00:00:00,31.9,27.8,36.7,0,,270,12.1,,1008.3,
2019-07-22 00:00:00,27,22.8,33.3,,,,11,,1008.6,
2019-07-23 00:00:00,22.1,19.4,24.4,,,,10.3,,1009.4,
2019-07-24 00:00:00,24.6,20,29.4,0.8,,,10,,1013.2,
2019-07-25 00:00:00,25.2,20,30,0,,,8.2,,1018.5,
2019-07-26 00:00:00,25.6,19.4,31.1,0,,,4.7,,1023.3,
2019-07-27 00:00:00,26,21.1,30.6,0,,,9.3,,1023.1,
2019-07-28 00:00:00,27.8,22.2,33.3,0,,226,13.2,,1018.3,
2019-07-29 00:00:00,28.6,22.2,33.9,,,,10.3,,1015,
2019-07-30 00:00:00,29.4,25,35,0,,,,,1014.5,
2019-07-31 00:00:00,26.2,22.8,32.2,2.3,,,4.7,,1015.8,
2019-08-01 00:00:00,26.2,21.7,31.7,0,,,4.1,,1017.8,
2019-08-02 00:00:00,26.2,22.2,30,0,,,9.5,,1019,
2019-08-03 00:00:00,26.4,22.2,30,0,,,8.2,,1015.7,
2019-08-04 00:00:00,25.5,20.6,31.1,,,,6.6,,1012.5,
2019-08-05 00:00:00,24.6,21.1,27.8,0,,,7.7,,1014.4,
2019-08-06 00:00:00,24.7,21.7,28.9,,,,8.5,,1011.5,
2019-08-07 00:00:00,24.6,21.7,28.9,,,187,12.1,,,
2019-08-08 00:00:00,24.6,20,31.7,1.5,,,11.8,,1006.3,
2019-08-09 00:00:00,24.4,19.4,29.4,0.3,,,8,,1007,
2019-08-10 00:00:00,23.1,18.3,27.2,0,,,13.5,,1010,
2019-08-11 00:00:00,22.4,16.7,27.2,0,,,7.9,,1015.2,
2019-08-12 00:00:00,24.6,17.2,30,0,,,8.2,,1013.8,
2019-08-13 00:00:00,24.9,23.3,26.7,,,,8.1,,1009.1,
2019-08-14 00:00:00,24.9,22.8,27.8,0,,,7,,1009.5,
2019-08-15 00:00:00,25.3,22.2,29.4,0,,,9.4,,1014.8,
2019-08-16 00:00:00,24.2,20.6,27.8,0,,,7.9,,1016.2,
2019-08-17 00:00:00,26.5,23.3,32.2,0.3,,118,12.6,,1015.4,
2019-08-18 00:00:00,27.3,23.3,35,,,,10.3,,1015.1,
2019-08-19 00:00:00,27.1,21.7,33.9,0,,,8.8,,1014.5,
2019-08-20 00:00:00,27.2,23.3,31.7,0,,,7.5,,1017.3,
2019-08-21 00:00:00,27,24.4,31.1,0.8,,,10.7,,1012.9,
2019-08-22 00:00:00,27.1,22.2,32.8,11.4,,,10.2,,1010.7,
2019-08-23 00:00:00,21.9,18.9,24.4,,,,7.1,,1014.9,
2019-08-24 00:00:00,20.9,16.7,24.4,0,,,8.9,,1020.8,
2019-08-25 00:00:00,21.1,17.2,24.4,,,59,13.5,,1023.8,
2019-08-26 00:00:00,19.7,16.1,23.3,0,,,9.8,,1022.3,
2019-08-27 00:00:00,20,15,24.4,0,,,8.4,,1018,
2019-08-28 00:00:00,21.8,18.9,23.9,,,,5.8,,1012,
2019-08-29 00:00:00,23.3,18.3,28.9,0,,319,12.9,,1011.6,
2019-08-30 00:00:00,24.1,16.7,30.6,0,,,10.6,,1015.7,
2019-08-31 00:00:00,23.8,20,27.8,0,,,7.1,,1022,
2019-09-01 00:00:00,21.4,16.7,25.6,0,,109,10.1,,1025.8,
2019-09-02 00:00:00,23.3,20.6,30.6,7,,165,11.6,,1017.7,
2019-09-03 00:00:00,23.3,19.4,28.3,0,,,7.2,,1016.1,
2019-09-04 00:00:00,25,18.9,31.1,0,,,11.8,,1013.3,
2019-09-05 00:00:00,21.1,18.3,23.9,0,,,8.6,,1017.5,
2019-09-06 00:00:00,17.8,16.7,20,,,30,12.3,,1012.3,
2019-09-07 00:00:00,18.9,13.3,25,,,319,13.8,,1009.1,
2019-09-08 00:00:00,20.9,15,26.1,0,,,7.2,,1016.2,
2019-09-09 00:00:00,21.6,18.3,25.6,0,,,8.1,,1022.9,
2019-09-10 00:00:00,22.2,18.9,27.8,0.5,,,8.5,,1025.9,
2019-09-11 00:00:00,25.8,20,32.2,0,,219,14.4,,1019.9,
2019-09-12 00:00:00,23.5,17.2,27.8,,,,9.8,,1018.3,
2019-09-13 00:00:00,18.1,14.4,21.7,0,,78,13.3,,1029.4,
2019-09-14 00:00:00,20.9,16.7,23.9,,,,10.4,,1024.9,
2019-09-15 00:00:00,23.3,17.8,28.3,0,,,5.7,,1019.6,
2019-09-16 00:00:00,22.3,19.4,25.6,0,,,4.3,,1017,
2019-09-17 00:00:00,20.5,15,25.6,0,,22,9.7,,1019.5,
2019-09-18 00:00:00,17.2,13.9,21.7,0,,40,10.9,,1023.3,
2019-09-19 00:00:00,15.9,8.9,23.9,0,,,7.3,,1026.4,
2019-09-20 00:00:00,18.6,10,26.7,0,,,5.9,,1023.1,
2019-09-21 00:00:00,21.6,13.9,29.4,0,,,3.9,,1021.9,
2019-09-22 00:00:00,23.1,15,31.1,0,,,8,,1019.2,
2019-09-23 00:00:00,26.7,21.7,32.8,0,,216,14.3,,1010.5,
2019-09-24 00:00:00,21.5,17.8,25.6,1.8,,303,14.5,,1008.7,
2019-09-25 00:00:00,19.8,13.3,26.7,0,,,8.3,,1011.1,
2019-09-26 00:00:00,19.7,14.4,28.3,,,,8.4,,1009.8,
2019-09-27 00:00:00,18.8,12.8,25.6,0,,,6.4,,1018.3,
2019-09-28 00:00:00,22.4,16.1,29.4,0,,,9.1,,1018.4,
2019-09-29 00:00:00,22.9,18.3,26.1,0,,,11.3,,1022.3,
2019-09-30 00:00:00,18.2,16.1,21.1,0,,103,10.8,,1025.4,
2019-10-01 00:00:00,22.4,17.2,28.9,,,216,14.5,,1017.4,
2019-10-02 00:00:00,26.3,21.1,34.4,1.3,,250,14.2,,1009.6,
2019-10-03 00:00:00,13.5,12.2,20,,,,10.5,,,
2019-10-04 00:00:00,15.1,10.6,18.9,,,331,14.5,,1018.4,
2019-10-05 00:00:00,11.4,6.7,15.6,0,,,10,,1029.5,
2019-10-06 00:00:00,17.8,12.2,22.2,,,,11.4,,1025.3,
2019-10-07 00:00:00,22,16.1,26.1,,,206,17.4,,1019.9,
2019-10-08 00:00:00,15.9,14.4,17.8,,,,9.6,,1023.1,
2019-10-09 00:00:00,13.5,11.7,15,,,22,13.6,,1024.1,
2019-10-10 00:00:00,16.4,11.7,22.2,,,16,17.2,,1022.6,
2019-10-11 00:00:00,15.8,12.8,18.3,0,,23,17.3,,1019.4,
2019-10-12 00:00:00,16.3,13.9,20.6,0,,,7.7,,1014.7,
2019-10-13 00:00:00,15.4,9.4,21.1,0,,,8.2,,1017.4,
2019-10-14 00:00:00,18.2,15,23.3,0,,,7.6,,1014.4,
2019-10-15 00:00:00,14.1,8.9,20.6,0,,,6.7,,1019.5,
2019-10-16 00:00:00,15,8.3,21.1,50.4,,,12.7,,,
2019-10-17 00:00:00,12.5,10.6,14.4,0,,282,26.8,,993.9,
2019-10-18 00:00:00,11.6,8.9,13.9,,,325,20.2,,1009.7,
2019-10-19 00:00:00,10.2,3.3,16.7,,,,3.9,,1017,
2019-10-20 00:00:00,10.4,5,13.9,,,,5.3,,1016.3,
2019-10-21 00:00:00,14.4,10,21.1,0.3,,,9.3,,1017.4,
2019-10-22 00:00:00,14,11.7,16.1,,,,9.4,,1015.6,
2019-10-23 00:00:00,16.2,11.7,19.4,,,288,13.3,,1013.5,
2019-10-24 00:00:00,13.2,6.1,20.6,,,,8.4,,1024.7,
2019-10-25 00:00:00,13.3,7.8,19.4,,,,4.8,,1024.3,
2019-10-26 00:00:00,14.5,10.6,17.8,,,,6.4,,1022.8,
2019-10-27 00:00:00,15.7,13.9,20,,,111,12.5,,1013.7,
2019-10-28 00:00:00,14.8,10.6,17.2,0,,,6.3,,1020.1,
2019-10-29 00:00:00,14.2,12.8,15.6,,,74,7.7,,1025.2,
2019-10-30 00:00:00,16.1,14.4,18.3,,,,6.6,,,
2019-10-31 00:00:00,19.9,16.7,22.8,,,177,19,,,
2019-11-01 00:00:00,11.5,6.7,22.2,,,289,23,,1015.3,
2019-11-02 00:00:00,7.3,2.8,11.1,0,,,5.3,,1021.3,
2019-11-03 00:00:00,7.7,2.8,12.2,0,,,8.2,,1019.4,
2019-11-04 00:00:00,8.4,2.2,13.3,0,,,8,,1026.4,
2019-11-05 00:00:00,11.1,6.1,15,0,,,5.8,,1021.6,
2019-11-06 00:00:00,9.2,3.9,13.3,0,,,8.4,,1026.9,
2019-11-07 00:00:00,8.6,5,12.8,,,,11.4,,1020.2,
2019-11-08 00:00:00,1.6,-1.7,4.4,0,,328,20.1,,1021.3,
2019-11-09 00:00:00,0.2,-5.6,4.4,0,,,6.3,,1025.5,
2019-11-10 00:00:00,5.6,0,10.6,0,,,8,,1018.3,
2019-11-11 00:00:00,10.5,4.4,15.6,0,,,4.2,,1015.8,
2019-11-12 00:00:00,4.1,-3.9,11.7,,,294,20,,1012,
2019-11-13 00:00:00,-2.6,-5.6,1.1,0,,324,16.9,,1026.6,
2019-11-14 00:00:00,1.4,-5,6.1,0,,,7.7,,1028.7,
2019-11-15 00:00:00,5.1,-2.8,12.2,0,,,8.2,,1022.6,
2019-11-16 00:00:00,2.3,-1.1,5,0,,12,14.9,,1029.3,
2019-11-17 00:00:00,2.1,-3.3,6.1,0,,30,14.6,,1025.4,
2019-11-18 00:00:00,4.1,2.2,6.1,,,2,11.4,,,
2019-11-19 00:00:00,6.6,5,8.9,5.1,,,8.1,,,
2019-11-20 00:00:00,6.1,4.4,10,0,,335,13.7,,1014.3,
2019-11-21 00:00:00,7.6,0,12.2,,,,8.6,,1019.8,
2019-11-22 00:00:00,8.4,3.9,12.8,,,252,16.7,,1010.2,
2019-11-23 00:00:00,4.2,0,7.8,0.6,,,9.3,,1014.2,
2019-11-24 00:00:00,5,3.3,6.1,,,324,15.2,,,
2019-11-25 00:00:00,7.4,3.3,12.2,0,,,9.8,,1008.9,
2019-11-26 00:00:00,8.9,1.7,16.1,0,,,6.4,,1015.6,
2019-11-27 00:00:00,10.6,5.6,15,0,,,9,,1009.6,
2019-11-28 00:00:00,7.9,3.3,12.2,,,314,27.3,,1011.1,
2019-11-29 00:00:00,1,-4.4,4.4,0,,342,16.4,,1021.9,
2019-11-30 00:00:00,1.6,-1.7,6.1,0,,354,10.1,,1017.4,
2019-12-01 00:00:00,-0.6,-2.8,2.2,,,39,13,,1010.5,
2019-12-02 00:00:00,1.1,0,2.2,,,3,16.6,,,
2019-12-03 00:00:00,0.5,-0.6,2.2,,,317,18.2,,1000.5,
2019-12-04 00:00:00,1.9,-1.1,3.9,,,,8.3,,1000.7,
2019-12-05 00:00:00,3.3,0.6,6.1,0,,274,16.2,,1008.3,
2019-12-06 00:00:00,5,0,10.6,0,,237,15.6,,1017.8,
2019-12-07 00:00:00,1.4,-1.7,3.9,0,,322,14.7,,1027.6,
2019-12-08 00:00:00,0.8,-4.4,6.1,0,,,6.9,,1031.6,
2019-12-09 00:00:00,8,3.9,13.3,31.5,,,9.1,,1016.5,
2019-12-10 00:00:00,12.5,5.6,15.6,,,230,15.6,,1010.1,
2019-12-11 00:00:00,1.6,-0.6,4.4,,,,13,,,
2019-12-12 00:00:00,-0.5,-3.3,2.2,0,,,9.6,,1038.2,
2019-12-13 00:00:00,3.8,-1.1,8.9,13.6,,,6.7,,1027,
2019-12-14 00:00:00,10.5,7.8,13.3,18.4,,,13.2,,,
2019-12-15 00:00:00,6.3,2.2,8.9,0,,272,21.7,,1008.5,
2019-12-16 00:00:00,1.6,0,2.8,1.1,,,6.3,,1023.4,
2019-12-17 00:00:00,0.5,0,1.1,,,26,10.6,,1010.3,
2019-12-18 00:00:00,-0.5,-5.6,1.7,,,,15.9,,,
2019-12-19 00:00:00,-6.3,-8.9,-3.3,0,,309,21.4,,1026.2,
2019-12-20 00:00:00,-3.1,-6.1,0.6,0,,323,11.9,,1033.9,
2019-12-21 00:00:00,-2.8,-6.7,1.1,0,,,4.4,,1035.3,
2019-12-22 00:00:00,1,-4.4,8.3,0,,,6.5,,1026.3,
2019-12-23 00:00:00,5.2,-1.7,14.4,0,,,8.5,,1018.1,
2019-12-24 00:00:00,4.9,1.7,8.9,0,,,9.5,,1019,
2019-12-25 00:00:00,1.7,-3.3,7.2,0,,,3.5,,1022,
2019-12-26 00:00:00,3.4,0,6.7,0,,,7,,1025.9,
2019-12-27 00:00:00,8.6,5,11.7,0,,,8.6,,1023.2,
2019-12-28 00:00:00,6,0.6,10.6,0,,,5,,1022,
2019-12-29 00:00:00,3.2,-0.6,6.7,5.7,,,4.9,,1021.5,
2019-12-30 00:00:00,4.5,3.3,5.6,,,55,18.8,,1009.9,
2019-12-31 00:00:00,5.2,3.3,7.2,,,301,11.3,,1004.5,
