team,team_name,opponent_team,opponent_team_name,location,year,total,home,away,week,weekly_attendance,stadium,home_team,capacity,capacity_rate
Indianapolis,colts,Buffalo,bills,away,2000,1008013,454319,553694,5,72617.0,Lucas Oil Stadium,Indianapolis Colts,67000,0.9226489664954487
Indianapolis,colts,New England,patriots,away,2000,1008013,454319,553694,6,60292.0,Lucas Oil Stadium,Indianapolis Colts,67000,1.0
Indianapolis,colts,Seattle,seahawks,away,2000,1008013,454319,553694,7,63593.0,Lucas Oil Stadium,Indianapolis Colts,67000,1.0
Indianapolis,colts,New England,patriots,home,2000,1008013,454319,553694,8,56828.0,Lucas Oil Stadium,Indianapolis Colts,67000,1.0
Indianapolis,colts,Detroit,lions,home,2000,1008013,454319,553694,9,56971.0,Lucas Oil Stadium,Indianapolis Colts,67000,1.0
Indianapolis,colts,Chicago,bears,away,2000,1008013,454319,553694,10,66944.0,Lucas Oil Stadium,Indianapolis Colts,67000,1.0
Indianapolis,colts,New York,jets,home,2000,1008013,454319,553694,11,56657.0,Lucas Oil Stadium,Indianapolis Colts,67000,1.0
Indianapolis,colts,Green Bay,packers,away,2000,1008013,454319,553694,12,59869.0,Lucas Oil Stadium,Indianapolis Colts,67000,1.0
Indianapolis,colts,Miami,dolphins,home,2000,1008013,454319,553694,13,56935.0,Lucas Oil Stadium,Indianapolis Colts,67000,1.0
Indianapolis,colts,New York,jets,away,2000,1008013,454319,553694,14,78138.0,Lucas Oil Stadium,Indianapolis Colts,67000,0.8574573191021014
Indianapolis,colts,Buffalo,bills,home,2000,1008013,454319,553694,15,56671.0,Lucas Oil Stadium,Indianapolis Colts,67000,1.0
Indianapolis,colts,Miami,dolphins,away,2000,1008013,454319,553694,16,73884.0,Lucas Oil Stadium,Indianapolis Colts,67000,0.9068269178712577
Indianapolis,colts,Minnesota,vikings,home,2000,1008013,454319,553694,17,56672.0,Lucas Oil Stadium,Indianapolis Colts,67000,1.0
Jacksonville,jaguars,Cleveland,browns,away,2000,991957,482510,509447,1,72418.0,TIAA Bank Field,Jacksonville Jaguars,67246,0.9285812919439919
Jacksonville,jaguars,Baltimore,ravens,away,2000,991957,482510,509447,2,68843.0,TIAA Bank Field,Jacksonville Jaguars,67246,0.9768022892668826
Jacksonville,jaguars,Cincinnati,bengals,home,2000,991957,482510,509447,3,45653.0,TIAA Bank Field,Jacksonville Jaguars,67246,1.0
Jacksonville,jaguars,Indianapolis,colts,away,2000,991957,482510,509447,4,56816.0,TIAA Bank Field,Jacksonville Jaguars,67246,1.0
Jacksonville,jaguars,Pittsburgh,steelers,home,2000,991957,482510,509447,5,64351.0,TIAA Bank Field,Jacksonville Jaguars,67246,1.0
Jacksonville,jaguars,Baltimore,ravens,home,2000,991957,482510,509447,6,65194.0,TIAA Bank Field,Jacksonville Jaguars,67246,1.0
Jacksonville,jaguars,Tennessee,titans,away,2000,991957,482510,509447,7,68498.0,TIAA Bank Field,Jacksonville Jaguars,67246,0.9817220940757394
Jacksonville,jaguars,Washington,redskins,home,2000,991957,482510,509447,8,69061.0,TIAA Bank Field,Jacksonville Jaguars,67246,0.9737188862020533
Jacksonville,jaguars,Dallas,cowboys,away,2000,991957,482510,509447,9,63554.0,TIAA Bank Field,Jacksonville Jaguars,67246,1.0
Jacksonville,jaguars,,,,2000,991957,482510,509447,10,,TIAA Bank Field,Jacksonville Jaguars,67246,
Jacksonville,jaguars,Seattle,seahawks,home,2000,991957,482510,509447,11,68063.0,TIAA Bank Field,Jacksonville Jaguars,67246,0.9879964150860232
Jacksonville,jaguars,Pittsburgh,steelers,away,2000,991957,482510,509447,12,50925.0,TIAA Bank Field,Jacksonville Jaguars,67246,1.0
Jacksonville,jaguars,Tennessee,titans,home,2000,991957,482510,509447,13,65454.0,TIAA Bank Field,Jacksonville Jaguars,67246,1.0
Jacksonville,jaguars,Cleveland,browns,home,2000,991957,482510,509447,14,51262.0,TIAA Bank Field,Jacksonville Jaguars,67246,1.0
Jacksonville,jaguars,Arizona,cardinals,home,2000,991957,482510,509447,15,53472.0,TIAA Bank Field,Jacksonville Jaguars,67246,1.0
Jacksonville,jaguars,Cincinnati,bengals,away,2000,991957,482510,509447,16,50469.0,TIAA Bank Field,Jacksonville Jaguars,67246,1.0
Jacksonville,jaguars,New York,giants,away,2000,991957,482510,509447,17,77924.0,TIAA Bank Field,Jacksonville Jaguars,67246,0.8629690467635132
Kansas City,chiefs,Indianapolis,colts,home,2000,1115272,631365,483907,1,78357.0,Arrowhead Stadium,Kansas City Chiefs,76416,0.9752287606723076
Kansas City,chiefs,Tennessee,titans,away,2000,1115272,631365,483907,2,68203.0,Arrowhead Stadium,Kansas City Chiefs,76416,1.0
Kansas City,chiefs,San Diego,chargers,home,2000,1115272,631365,483907,3,77604.0,Arrowhead Stadium,Kansas City Chiefs,76416,0.9846915107468687
Kansas City,chiefs,Denver,broncos,away,2000,1115272,631365,483907,4,74596.0,Arrowhead Stadium,Kansas City Chiefs,76416,1.0
Kansas City,chiefs,Seattle,seahawks,home,2000,1115272,631365,483907,5,82893.0,Arrowhead Stadium,Kansas City Chiefs,76416,0.9218631247511853
Kansas City,chiefs,,,,2000,1115272,631365,483907,6,,Arrowhead Stadium,Kansas City Chiefs,76416,
Kansas City,chiefs,Oakland,raiders,home,2000,1115272,631365,483907,7,79025.0,Arrowhead Stadium,Kansas City Chiefs,76416,0.9669851312875672
Kansas City,chiefs,St. Louis,rams,home,2000,1115272,631365,483907,8,79142.0,Arrowhead Stadium,Kansas City Chiefs,76416,0.9655555836344798
Kansas City,chiefs,Seattle,seahawks,away,2000,1115272,631365,483907,9,62141.0,Arrowhead Stadium,Kansas City Chiefs,76416,1.0
Kansas City,chiefs,Oakland,raiders,away,2000,1115272,631365,483907,10,62428.0,Arrowhead Stadium,Kansas City Chiefs,76416,1.0
Kansas City,chiefs,San Francisco,49ers,away,2000,1115272,631365,483907,11,68002.0,Arrowhead Stadium,Kansas City Chiefs,76416,1.0
Kansas City,chiefs,Buffalo,bills,home,2000,1115272,631365,483907,12,78457.0,Arrowhead Stadium,Kansas City Chiefs,76416,0.9739857501561365
Kansas City,chiefs,San Diego,chargers,away,2000,1115272,631365,483907,13,47228.0,Arrowhead Stadium,Kansas City Chiefs,76416,1.0
Kansas City,chiefs,New England,patriots,away,2000,1115272,631365,483907,14,60292.0,Arrowhead Stadium,Kansas City Chiefs,76416,1.0
Kansas City,chiefs,Carolina,panthers,home,2000,1115272,631365,483907,15,77481.0,Arrowhead Stadium,Kansas City Chiefs,76416,0.9862546946993457
Kansas City,chiefs,Denver,broncos,home,2000,1115272,631365,483907,16,78406.0,Arrowhead Stadium,Kansas City Chiefs,76416,0.9746192893401016
Kansas City,chiefs,Atlanta,falcons,away,2000,1115272,631365,483907,17,41017.0,Arrowhead Stadium,Kansas City Chiefs,76416,1.0
Miami,dolphins,Seattle,seahawks,home,2000,1118883,589909,528974,1,72949.0,Hard Rock Stadium,Miami Dolphins,65326,0.8955023372493112
Miami,dolphins,Minnesota,vikings,away,2000,1118883,589909,528974,2,64112.0,Hard Rock Stadium,Miami Dolphins,65326,1.0
Miami,dolphins,Baltimore,ravens,home,2000,1118883,589909,528974,3,73464.0,Hard Rock Stadium,Miami Dolphins,65326,0.8892246542524229
Miami,dolphins,New England,patriots,home,2000,1118883,589909,528974,4,73344.0,Hard Rock Stadium,Miami Dolphins,65326,0.8906795375218151
Miami,dolphins,Cincinnati,bengals,away,2000,1118883,589909,528974,5,61535.0,Hard Rock Stadium,Miami Dolphins,65326,1.0
Miami,dolphins,Buffalo,bills,home,2000,1118883,589909,528974,6,73901.0,Hard Rock Stadium,Miami Dolphins,65326,0.8839663874643103
Miami,dolphins,,,,2000,1118883,589909,528974,7,,Hard Rock Stadium,Miami Dolphins,65326,
Miami,dolphins,New York,jets,away,2000,1118883,589909,528974,8,78389.0,Hard Rock Stadium,Miami Dolphins,65326,0.8333567209685032
Miami,dolphins,Green Bay,packers,home,2000,1118883,589909,528974,9,73740.0,Hard Rock Stadium,Miami Dolphins,65326,0.8858963927312178
Miami,dolphins,Detroit,lions,away,2000,1118883,589909,528974,10,77813.0,Hard Rock Stadium,Miami Dolphins,65326,0.8395255291532263
Miami,dolphins,San Diego,chargers,away,2000,1118883,589909,528974,11,56896.0,Hard Rock Stadium,Miami Dolphins,65326,1.0
Miami,dolphins,New York,jets,home,2000,1118883,589909,528974,12,74320.0,Hard Rock Stadium,Miami Dolphins,65326,0.8789827771797631
Miami,dolphins,Indianapolis,colts,away,2000,1118883,589909,528974,13,56935.0,Hard Rock Stadium,Miami Dolphins,65326,1.0
Miami,dolphins,Buffalo,bills,away,2000,1118883,589909,528974,14,73002.0,Hard Rock Stadium,Miami Dolphins,65326,0.8948521958302512
Miami,dolphins,Tampa Bay,buccaneers,home,2000,1118883,589909,528974,15,74307.0,Hard Rock Stadium,Miami Dolphins,65326,0.8791365551024802
Miami,dolphins,Indianapolis,colts,home,2000,1118883,589909,528974,16,73884.0,Hard Rock Stadium,Miami Dolphins,65326,0.8841697796545936
Miami,dolphins,New England,patriots,away,2000,1118883,589909,528974,17,60292.0,Hard Rock Stadium,Miami Dolphins,65326,1.0
Minnesota,vikings,Chicago,bears,home,2000,1029262,513322,515940,1,64104.0,U.S. Bank Stadium,Minnesota Vikings,66655,1.0
Minnesota,vikings,Miami,dolphins,home,2000,1029262,513322,515940,2,64112.0,U.S. Bank Stadium,Minnesota Vikings,66655,1.0
Minnesota,vikings,New England,patriots,away,2000,1029262,513322,515940,3,60292.0,U.S. Bank Stadium,Minnesota Vikings,66655,1.0
Minnesota,vikings,,,,2000,1029262,513322,515940,4,,U.S. Bank Stadium,Minnesota Vikings,66655,
Minnesota,vikings,Detroit,lions,away,2000,1029262,513322,515940,5,76438.0,U.S. Bank Stadium,Minnesota Vikings,66655,0.8720139197781208
Minnesota,vikings,Tampa Bay,buccaneers,home,2000,1029262,513322,515940,6,64162.0,U.S. Bank Stadium,Minnesota Vikings,66655,1.0
Minnesota,vikings,Chicago,bears,away,2000,1029262,513322,515940,7,66944.0,U.S. Bank Stadium,Minnesota Vikings,66655,0.9956829588910134
Minnesota,vikings,Buffalo,bills,home,2000,1029262,513322,515940,8,64116.0,U.S. Bank Stadium,Minnesota Vikings,66655,1.0
Minnesota,vikings,Tampa Bay,buccaneers,away,2000,1029262,513322,515940,9,65589.0,U.S. Bank Stadium,Minnesota Vikings,66655,1.0
Minnesota,vikings,Green Bay,packers,away,2000,1029262,513322,515940,10,59854.0,U.S. Bank Stadium,Minnesota Vikings,66655,1.0
Minnesota,vikings,Arizona,cardinals,home,2000,1029262,513322,515940,11,64223.0,U.S. Bank Stadium,Minnesota Vikings,66655,1.0
Minnesota,vikings,Carolina,panthers,home,2000,1029262,513322,515940,12,64208.0,U.S. Bank Stadium,Minnesota Vikings,66655,1.0
Minnesota,vikings,Dallas,cowboys,away,2000,1029262,513322,515940,13,63878.0,U.S. Bank Stadium,Minnesota Vikings,66655,1.0
Minnesota,vikings,Detroit,lions,home,2000,1029262,513322,515940,14,64214.0,U.S. Bank Stadium,Minnesota Vikings,66655,1.0
Minnesota,vikings,St. Louis,rams,away,2000,1029262,513322,515940,15,66273.0,U.S. Bank Stadium,Minnesota Vikings,66655,1.0
Minnesota,vikings,Green Bay,packers,home,2000,1029262,513322,515940,16,64183.0,U.S. Bank Stadium,Minnesota Vikings,66655,1.0
Minnesota,vikings,Indianapolis,colts,away,2000,1029262,513322,515940,17,56672.0,U.S. Bank Stadium,Minnesota Vikings,66655,1.0
New England,patriots,Tampa Bay,buccaneers,home,2000,1030594,482336,548258,1,60292.0,Gillette Stadium,New England Patriots,66829,1.0
New England,patriots,New York,jets,away,2000,1030594,482336,548258,2,77687.0,Gillette Stadium,New England Patriots,66829,0.8602340159872308
New England,patriots,Minnesota,vikings,home,2000,1030594,482336,548258,3,60292.0,Gillette Stadium,New England Patriots,66829,1.0
New England,patriots,Miami,dolphins,away,2000,1030594,482336,548258,4,73344.0,Gillette Stadium,New England Patriots,66829,0.9111720113438045
New England,patriots,Denver,broncos,away,2000,1030594,482336,548258,5,75684.0,Gillette Stadium,New England Patriots,66829,0.8830003699593045
New England,patriots,Indianapolis,colts,home,2000,1030594,482336,548258,6,60292.0,Gillette Stadium,New England Patriots,66829,1.0
New England,patriots,New York,jets,home,2000,1030594,482336,548258,7,60292.0,Gillette Stadium,New England Patriots,66829,1.0
New England,patriots,Indianapolis,colts,away,2000,1030594,482336,548258,8,56828.0,Gillette Stadium,New England Patriots,66829,1.0
New England,patriots,,,,2000,1030594,482336,548258,9,,Gillette Stadium,New England Patriots,66829,
New England,patriots,Buffalo,bills,home,2000,1030594,482336,548258,10,60292.0,Gillette Stadium,New England Patriots,66829,1.0
New England,patriots,Cleveland,browns,away,2000,1030594,482336,548258,11,72618.0,Gillette Stadium,New England Patriots,66829,0.9202814729130518
New England,patriots,Cincinnati,bengals,home,2000,1030594,482336,548258,12,60292.0,Gillette Stadium,New England Patriots,66829,1.0
New England,patriots,Detroit,lions,away,2000,1030594,482336,548258,13,77923.0,Gillette Stadium,New England Patriots,66829,0.8576286847272308
New England,patriots,Kansas City,chiefs,home,2000,1030594,482336,548258,14,60292.0,Gillette Stadium,New England Patriots,66829,1.0
New England,patriots,Chicago,bears,away,2000,1030594,482336,548258,15,66944.0,Gillette Stadium,New England Patriots,66829,0.9982821462715105
New England,patriots,Buffalo,bills,away,2000,1030594,482336,548258,16,47230.0,Gillette Stadium,New England Patriots,66829,1.0
New England,patriots,Miami,dolphins,home,2000,1030594,482336,548258,17,60292.0,Gillette Stadium,New England Patriots,66829,1.0
New Orleans,saints,Detroit,lions,home,2000,980803,504315,476488,1,64900.0,Caesars Superdome,New Orleans Saints,73208,1.0
New Orleans,saints,San Diego,chargers,away,2000,980803,504315,476488,2,51300.0,Caesars Superdome,New Orleans Saints,73208,1.0
New Orleans,saints,Seattle,seahawks,away,2000,980803,504315,476488,3,59513.0,Caesars Superdome,New Orleans Saints,73208,1.0
New Orleans,saints,Philadelphia,eagles,home,2000,980803,504315,476488,4,64900.0,Caesars Superdome,New Orleans Saints,73208,1.0
New Orleans,saints,,,,2000,980803,504315,476488,5,,Caesars Superdome,New Orleans Saints,73208,
New Orleans,saints,Chicago,bears,away,2000,980803,504315,476488,6,66944.0,Caesars Superdome,New Orleans Saints,73208,1.0
New Orleans,saints,Carolina,panthers,home,2000,980803,504315,476488,7,50015.0,Caesars Superdome,New Orleans Saints,73208,1.0
New Orleans,saints,Atlanta,falcons,away,2000,980803,504315,476488,8,56508.0,Caesars Superdome,New Orleans Saints,73208,1.0
New Orleans,saints,Arizona,cardinals,away,2000,980803,504315,476488,9,35286.0,Caesars Superdome,New Orleans Saints,73208,1.0
New Orleans,saints,San Francisco,49ers,home,2000,980803,504315,476488,10,64900.0,Caesars Superdome,New Orleans Saints,73208,1.0
New Orleans,saints,Carolina,panthers,away,2000,980803,504315,476488,11,72981.0,Caesars Superdome,New Orleans Saints,73208,1.0
New Orleans,saints,Oakland,raiders,home,2000,980803,504315,476488,12,64900.0,Caesars Superdome,New Orleans Saints,73208,1.0
New Orleans,saints,St. Louis,rams,away,2000,980803,504315,476488,13,66064.0,Caesars Superdome,New Orleans Saints,73208,1.0
New Orleans,saints,Denver,broncos,home,2000,980803,504315,476488,14,64900.0,Caesars Superdome,New Orleans Saints,73208,1.0
New Orleans,saints,San Francisco,49ers,away,2000,980803,504315,476488,15,67892.0,Caesars Superdome,New Orleans Saints,73208,1.0
New Orleans,saints,Atlanta,falcons,home,2000,980803,504315,476488,16,64900.0,Caesars Superdome,New Orleans Saints,73208,1.0
New Orleans,saints,St. Louis,rams,home,2000,980803,504315,476488,17,64900.0,Caesars Superdome,New Orleans Saints,73208,1.0
New York,giants,Arizona,cardinals,home,2000,1135455,624085,511370,1,77434.0,MetLife Stadium,New York Giants,82500,1.0
New York,giants,Philadelphia,eagles,away,2000,1135455,624085,511370,2,65530.0,MetLife Stadium,New York Giants,82500,1.0
New York,giants,Chicago,bears,away,2000,1135455,624085,511370,3,66944.0,MetLife Stadium,New York Giants,82500,1.0
New York,giants,Washington,redskins,home,2000,1135455,624085,511370,4,78216.0,MetLife Stadium,New York Giants,82500,1.0
New York,giants,Tennessee,titans,away,2000,1135455,624085,511370,5,68341.0,MetLife Stadium,New York Giants,82500,1.0
New York,giants,Atlanta,falcons,away,2000,1135455,624085,511370,6,50947.0,MetLife Stadium,New York Giants,82500,1.0
New York,giants,Dallas,cowboys,home,2000,1135455,624085,511370,7,78189.0,MetLife Stadium,New York Giants,82500,1.0
New York,giants,,,,2000,1135455,624085,511370,8,,MetLife Stadium,New York Giants,82500,
New York,giants,Philadelphia,eagles,home,2000,1135455,624085,511370,9,78087.0,MetLife Stadium,New York Giants,82500,1.0
New York,giants,Cleveland,browns,away,2000,1135455,624085,511370,10,72718.0,MetLife Stadium,New York Giants,82500,1.0
New York,giants,St. Louis,rams,home,2000,1135455,624085,511370,11,78174.0,MetLife Stadium,New York Giants,82500,1.0
New York,giants,Detroit,lions,home,2000,1135455,624085,511370,12,77897.0,MetLife Stadium,New York Giants,82500,1.0
New York,giants,Arizona,cardinals,away,2000,1135455,624085,511370,13,42094.0,MetLife Stadium,New York Giants,82500,1.0
New York,giants,Washington,redskins,away,2000,1135455,624085,511370,14,83485.0,MetLife Stadium,New York Giants,82500,0.9882014733185602
New York,giants,Pittsburgh,steelers,home,2000,1135455,624085,511370,15,78164.0,MetLife Stadium,New York Giants,82500,1.0
New York,giants,Dallas,cowboys,away,2000,1135455,624085,511370,16,61311.0,MetLife Stadium,New York Giants,82500,1.0
New York,giants,Jacksonville,jaguars,home,2000,1135455,624085,511370,17,77924.0,MetLife Stadium,New York Giants,82500,1.0
New York,jets,Green Bay,packers,away,2000,1145146,623711,521435,1,59870.0,MetLife Stadium,New York Jets,82500,1.0
New York,jets,New England,patriots,home,2000,1145146,623711,521435,2,77687.0,MetLife Stadium,New York Jets,82500,1.0
New York,jets,Buffalo,bills,home,2000,1145146,623711,521435,3,77884.0,MetLife Stadium,New York Jets,82500,1.0
New York,jets,Tampa Bay,buccaneers,away,2000,1145146,623711,521435,4,65619.0,MetLife Stadium,New York Jets,82500,1.0
New York,jets,,,,2000,1145146,623711,521435,5,,MetLife Stadium,New York Jets,82500,
New York,jets,Pittsburgh,steelers,home,2000,1145146,623711,521435,6,78441.0,MetLife Stadium,New York Jets,82500,1.0
New York,jets,New England,patriots,away,2000,1145146,623711,521435,7,60292.0,MetLife Stadium,New York Jets,82500,1.0
New York,jets,Miami,dolphins,home,2000,1145146,623711,521435,8,78389.0,MetLife Stadium,New York Jets,82500,1.0
New York,jets,Buffalo,bills,away,2000,1145146,623711,521435,9,72861.0,MetLife Stadium,New York Jets,82500,1.0
New York,jets,Denver,broncos,home,2000,1145146,623711,521435,10,78305.0,MetLife Stadium,New York Jets,82500,1.0
New York,jets,Indianapolis,colts,away,2000,1145146,623711,521435,11,56657.0,MetLife Stadium,New York Jets,82500,1.0
New York,jets,Miami,dolphins,away,2000,1145146,623711,521435,12,74320.0,MetLife Stadium,New York Jets,82500,1.0
New York,jets,Chicago,bears,home,2000,1145146,623711,521435,13,77354.0,MetLife Stadium,New York Jets,82500,1.0
New York,jets,Indianapolis,colts,home,2000,1145146,623711,521435,14,78138.0,MetLife Stadium,New York Jets,82500,1.0
New York,jets,Oakland,raiders,away,2000,1145146,623711,521435,15,62632.0,MetLife Stadium,New York Jets,82500,1.0
New York,jets,Detroit,lions,home,2000,1145146,623711,521435,16,77513.0,MetLife Stadium,New York Jets,82500,1.0
New York,jets,Baltimore,ravens,away,2000,1145146,623711,521435,17,69184.0,MetLife Stadium,New York Jets,82500,1.0
Oakland,raiders,San Diego,chargers,home,2000,998655,462515,536140,1,56373.0,Allegiant Stadium,Oakland Raiders,65000,1.0
Oakland,raiders,Indianapolis,colts,away,2000,998655,462515,536140,2,56769.0,Allegiant Stadium,Oakland Raiders,65000,1.0
Oakland,raiders,Denver,broncos,home,2000,998655,462515,536140,3,62078.0,Allegiant Stadium,Oakland Raiders,65000,1.0
Oakland,raiders,Cleveland,browns,home,2000,998655,462515,536140,4,45702.0,Allegiant Stadium,Oakland Raiders,65000,1.0
Oakland,raiders,,,,2000,998655,462515,536140,5,,Allegiant Stadium,Oakland Raiders,65000,
