year,team_full_name,week,weekly_attendance,Stadium,Capacity,weekly_attendance_percent
2015,Green Bay Packers,14,78369.0,Lambeau Field,81441,0.96227944155892
2015,Green Bay Packers,15,55087.0,Lambeau Field,81441,0.6764037769673752
2015,Green Bay Packers,16,64878.0,Lambeau Field,81441,0.7966257781707002
2015,Green Bay Packers,17,78412.0,Lambeau Field,81441,0.9628074311464742
2015,Houston Texans,1,71776.0,NRG Stadium,72220,0.993852118526724
2015,Houston Texans,2,73254.0,NRG Stadium,72220,1.014317363611188
2015,Houston Texans,3,71718.0,NRG Stadium,72220,0.9930490168928274
2015,Houston Texans,4,69904.0,NRG Stadium,72220,0.9679313209637219
2015,Houston Texans,5,71732.0,NRG Stadium,72220,0.9932428690113542
2015,Houston Texans,6,58085.0,NRG Stadium,72220,0.8042785931874827
2015,Houston Texans,7,65251.0,NRG Stadium,72220,0.9035031847133758
2015,Houston Texans,8,71630.0,NRG Stadium,72220,0.9918305178620881
2015,Houston Texans,9,,NRG Stadium,72220,
2015,Houston Texans,10,61381.0,NRG Stadium,72220,0.8499169205206314
2015,Houston Texans,11,71718.0,NRG Stadium,72220,0.9930490168928274
2015,Houston Texans,12,71778.0,NRG Stadium,72220,0.9938798116865134
2015,Houston Texans,13,68544.0,NRG Stadium,72220,0.9490999723068402
2015,Houston Texans,14,71908.0,NRG Stadium,72220,0.995679867072833
2015,Houston Texans,15,66083.0,NRG Stadium,72220,0.9150235391858211
2015,Houston Texans,16,62153.0,NRG Stadium,72220,0.8606064801993908
2015,Houston Texans,17,71899.0,NRG Stadium,72220,0.9955552478537801
2015,Indianapolis Colts,1,70319.0,Lucas Oil Stadium,67000,1.0495373134328358
2015,Indianapolis Colts,2,65220.0,Lucas Oil Stadium,67000,0.9734328358208956
2015,Indianapolis Colts,3,65920.0,Lucas Oil Stadium,67000,0.9838805970149254
2015,Indianapolis Colts,4,65609.0,Lucas Oil Stadium,67000,0.9792388059701492
2015,Indianapolis Colts,5,71732.0,Lucas Oil Stadium,67000,1.0706268656716418
2015,Indianapolis Colts,6,66726.0,Lucas Oil Stadium,67000,0.9959104477611941
2015,Indianapolis Colts,7,66420.0,Lucas Oil Stadium,67000,0.9913432835820896
2015,Indianapolis Colts,8,74136.0,Lucas Oil Stadium,67000,1.1065074626865672
2015,Indianapolis Colts,9,66894.0,Lucas Oil Stadium,67000,0.9984179104477612
2015,Indianapolis Colts,10,,Lucas Oil Stadium,67000,
2015,Indianapolis Colts,11,70433.0,Lucas Oil Stadium,67000,1.0512388059701492
2015,Indianapolis Colts,12,65696.0,Lucas Oil Stadium,67000,0.9805373134328358
2015,Indianapolis Colts,13,58701.0,Lucas Oil Stadium,67000,0.8761343283582089
2015,Indianapolis Colts,14,62372.0,Lucas Oil Stadium,67000,0.9309253731343283
2015,Indianapolis Colts,15,66083.0,Lucas Oil Stadium,67000,0.9863134328358208
2015,Indianapolis Colts,16,65482.0,Lucas Oil Stadium,67000,0.9773432835820896
2015,Indianapolis Colts,17,65733.0,Lucas Oil Stadium,67000,0.981089552238806
2015,Jacksonville Jaguars,1,60733.0,TIAA Bank Field,67246,0.9031466555631562
2015,Jacksonville Jaguars,2,65443.0,TIAA Bank Field,67246,0.9731879963120483
2015,Jacksonville Jaguars,3,66829.0,TIAA Bank Field,67246,0.9937988876661809
2015,Jacksonville Jaguars,4,65609.0,TIAA Bank Field,67246,0.9756565446271898
2015,Jacksonville Jaguars,5,58490.0,TIAA Bank Field,67246,0.8697915117627815
2015,Jacksonville Jaguars,6,58085.0,TIAA Bank Field,67246,0.8637688487047557
2015,Jacksonville Jaguars,7,84021.0,TIAA Bank Field,67246,1.2494572167861286
2015,Jacksonville Jaguars,8,,TIAA Bank Field,67246,
2015,Jacksonville Jaguars,9,78160.0,TIAA Bank Field,67246,1.162299616334057
2015,Jacksonville Jaguars,10,70837.0,TIAA Bank Field,67246,1.0534009457811617
2015,Jacksonville Jaguars,11,60121.0,TIAA Bank Field,67246,0.8940457424976951
2015,Jacksonville Jaguars,12,59477.0,TIAA Bank Field,67246,0.8844689646967849
2015,Jacksonville Jaguars,13,57355.0,TIAA Bank Field,67246,0.8529131844273266
2015,Jacksonville Jaguars,14,62372.0,TIAA Bank Field,67246,0.927519852481932
2015,Jacksonville Jaguars,15,64016.0,TIAA Bank Field,67246,0.9519674032656218
2015,Jacksonville Jaguars,16,73064.0,TIAA Bank Field,67246,1.086518157213812
2015,Jacksonville Jaguars,17,71899.0,TIAA Bank Field,67246,1.0691937066888737
2015,Kansas City Chiefs,1,71776.0,Arrowhead Stadium,76416,0.9392797319932998
2015,Kansas City Chiefs,2,76404.0,Arrowhead Stadium,76416,0.9998429648241206
2015,Kansas City Chiefs,3,78214.0,Arrowhead Stadium,76416,1.0235291038525962
2015,Kansas City Chiefs,4,57498.0,Arrowhead Stadium,76416,0.7524340452261307
2015,Kansas City Chiefs,5,75799.0,Arrowhead Stadium,76416,0.9919257747068677
2015,Kansas City Chiefs,6,52480.0,Arrowhead Stadium,76416,0.6867671691792295
2015,Kansas City Chiefs,7,76365.0,Arrowhead Stadium,76416,0.9993326005025126
2015,Kansas City Chiefs,8,83624.0,Arrowhead Stadium,76416,1.094325795644891
2015,Kansas City Chiefs,9,,Arrowhead Stadium,76416,
2015,Kansas City Chiefs,10,76973.0,Arrowhead Stadium,76416,1.0072890494137354
2015,Kansas City Chiefs,11,65837.0,Arrowhead Stadium,76416,0.861560406197655
2015,Kansas City Chiefs,12,72493.0,Arrowhead Stadium,76416,0.9486625837520938
2015,Kansas City Chiefs,13,55010.0,Arrowhead Stadium,76416,0.719875418760469
2015,Kansas City Chiefs,14,72314.0,Arrowhead Stadium,76416,0.9463201423785594
2015,Kansas City Chiefs,15,70791.0,Arrowhead Stadium,76416,0.9263897613065326
2015,Kansas City Chiefs,16,69115.0,Arrowhead Stadium,76416,0.9044571817420436
2015,Kansas City Chiefs,17,76114.0,Arrowhead Stadium,76416,0.9960479480737019
2015,Miami Dolphins,1,76512.0,Hard Rock Stadium,65326,1.1712335058016716
2015,Miami Dolphins,2,65443.0,Hard Rock Stadium,65326,1.0017910173590914
2015,Miami Dolphins,3,64869.0,Hard Rock Stadium,65326,0.9930043168110706
2015,Miami Dolphins,4,83986.0,Hard Rock Stadium,65326,1.2856443070140526
2015,Miami Dolphins,5,,Hard Rock Stadium,65326,
2015,Miami Dolphins,6,62342.0,Hard Rock Stadium,65326,0.9543214034228332
2015,Miami Dolphins,7,65251.0,Hard Rock Stadium,65326,0.9988519119493005
2015,Miami Dolphins,8,66829.0,Hard Rock Stadium,65326,1.0230076845360194
2015,Miami Dolphins,9,70214.0,Hard Rock Stadium,65326,1.0748247252242598
2015,Miami Dolphins,10,69596.0,Hard Rock Stadium,65326,1.0653644796864954
2015,Miami Dolphins,11,65115.0,Hard Rock Stadium,65326,0.9967700456173653
2015,Miami Dolphins,12,78160.0,Hard Rock Stadium,65326,1.1964608272357102
2015,Miami Dolphins,13,64519.0,Hard Rock Stadium,65326,0.9876465725744726
2015,Miami Dolphins,14,65408.0,Hard Rock Stadium,65326,1.0012552429354316
2015,Miami Dolphins,15,66676.0,Hard Rock Stadium,65326,1.0206655849125923
2015,Miami Dolphins,16,65482.0,Hard Rock Stadium,65326,1.0023880231454552
2015,Miami Dolphins,17,62918.0,Hard Rock Stadium,65326,0.9631387196522059
2015,Minnesota Vikings,1,70499.0,U.S. Bank Stadium,66655,1.0576700922661466
2015,Minnesota Vikings,2,52319.0,U.S. Bank Stadium,66655,0.7849223614132473
2015,Minnesota Vikings,3,52400.0,U.S. Bank Stadium,66655,0.7861375740754633
2015,Minnesota Vikings,4,77029.0,U.S. Bank Stadium,66655,1.1556372365163903
2015,Minnesota Vikings,5,,U.S. Bank Stadium,66655,
2015,Minnesota Vikings,6,52480.0,U.S. Bank Stadium,66655,0.7873377841122197
2015,Minnesota Vikings,7,60231.0,U.S. Bank Stadium,66655,0.9036231340484585
2015,Minnesota Vikings,8,62311.0,U.S. Bank Stadium,66655,0.9348285950041257
2015,Minnesota Vikings,9,52406.0,U.S. Bank Stadium,66655,0.7862275898282199
2015,Minnesota Vikings,10,54700.0,U.S. Bank Stadium,66655,0.8206436126322106
2015,Minnesota Vikings,11,52529.0,U.S. Bank Stadium,66655,0.7880729127597329
2015,Minnesota Vikings,12,70610.0,U.S. Bank Stadium,66655,1.0593353836921462
2015,Minnesota Vikings,13,52430.0,U.S. Bank Stadium,66655,0.7865876528392469
2015,Minnesota Vikings,14,64784.0,U.S. Bank Stadium,66655,0.9719300877653589
2015,Minnesota Vikings,15,52421.0,U.S. Bank Stadium,66655,0.7864526292101117
2015,Minnesota Vikings,16,52455.0,U.S. Bank Stadium,66655,0.7869627184757333
2015,Minnesota Vikings,17,78412.0,U.S. Bank Stadium,66655,1.1763858675268173
2015,New England Patriots,1,66829.0,Gillette Stadium,66829,1.0
2015,New England Patriots,2,70858.0,Gillette Stadium,66829,1.0602881982372923
2015,New England Patriots,3,66829.0,Gillette Stadium,66829,1.0
2015,New England Patriots,4,,Gillette Stadium,66829,
2015,New England Patriots,5,93054.0,Gillette Stadium,66829,1.3924194586182645
2015,New England Patriots,6,66726.0,Gillette Stadium,66829,0.9984587529365994
2015,New England Patriots,7,66829.0,Gillette Stadium,66829,1.0
2015,New England Patriots,8,66829.0,Gillette Stadium,66829,1.0
2015,New England Patriots,9,66829.0,Gillette Stadium,66829,1.0
2015,New England Patriots,10,81061.0,Gillette Stadium,66829,1.2129614388962875
2015,New England Patriots,11,66829.0,Gillette Stadium,66829,1.0
2015,New England Patriots,12,76970.0,Gillette Stadium,66829,1.1517454997082106
2015,New England Patriots,13,66829.0,Gillette Stadium,66829,1.0
2015,New England Patriots,14,71908.0,Gillette Stadium,66829,1.0759999401457452
2015,New England Patriots,15,66829.0,Gillette Stadium,66829,1.0
2015,New England Patriots,16,78160.0,Gillette Stadium,66829,1.1695521405377904
2015,New England Patriots,17,62918.0,Gillette Stadium,66829,0.9414775022819435
2015,New Orleans Saints,1,62903.0,Caesars Superdome,73208,0.859236695443121
2015,New Orleans Saints,2,73006.0,Caesars Superdome,73208,0.9972407387170801
2015,New Orleans Saints,3,73402.0,Caesars Superdome,73208,1.002649983608349
2015,New Orleans Saints,4,73009.0,Caesars Superdome,73208,0.9972817178450443
2015,New Orleans Saints,5,69296.0,Caesars Superdome,73208,0.9465632171347393
2015,New Orleans Saints,6,73018.0,Caesars Superdome,73208,0.9974046552289367
2015,New Orleans Saints,7,66420.0,Caesars Superdome,73208,0.9072778931264343
2015,New Orleans Saints,8,73019.0,Caesars Superdome,73208,0.9974183149382582
2015,New Orleans Saints,9,73075.0,Caesars Superdome,73208,0.9981832586602557
2015,New Orleans Saints,10,75086.0,Caesars Superdome,73208,1.0256529341055622
2015,New Orleans Saints,11,,Caesars Superdome,73208,
2015,New Orleans Saints,12,71778.0,Caesars Superdome,73208,0.9804666156704185
2015,New Orleans Saints,13,73097.0,Caesars Superdome,73208,0.9984837722653261
2015,New Orleans Saints,14,62138.0,Caesars Superdome,73208,0.848787017812261
2015,New Orleans Saints,15,73017.0,Caesars Superdome,73208,0.9973909955196153
2015,New Orleans Saints,16,73064.0,Caesars Superdome,73208,0.9980330018577205
2015,New Orleans Saints,17,69699.0,Caesars Superdome,73208,0.9520680799912578
2015,New York Giants,1,93579.0,MetLife Stadium,82500,1.134290909090909
2015,New York Giants,2,77678.0,MetLife Stadium,82500,0.9415515151515151
2015,New York Giants,3,76081.0,MetLife Stadium,82500,0.9221939393939393
2015,New York Giants,4,70677.0,MetLife Stadium,82500,0.8566909090909091
2015,New York Giants,5,78515.0,MetLife Stadium,82500,0.9516969696969697
2015,New York Giants,6,69296.0,MetLife Stadium,82500,0.8399515151515151
2015,New York Giants,7,80319.0,MetLife Stadium,82500,0.9735636363636364
2015,New York Giants,8,73019.0,MetLife Stadium,82500,0.8850787878787879
2015,New York Giants,9,64351.0,MetLife Stadium,82500,0.7800121212121212
2015,New York Giants,10,81061.0,MetLife Stadium,82500,0.9825575757575757
2015,New York Giants,11,,MetLife Stadium,82500,
2015,New York Giants,12,77367.0,MetLife Stadium,82500,0.9377818181818182
2015,New York Giants,13,80898.0,MetLife Stadium,82500,0.9805818181818182
2015,New York Giants,14,65408.0,MetLife Stadium,82500,0.7928242424242424
2015,New York Giants,15,79436.0,MetLife Stadium,82500,0.9628606060606061
2015,New York Giants,16,52455.0,MetLife Stadium,82500,0.6358181818181818
2015,New York Giants,17,78023.0,MetLife Stadium,82500,0.9457333333333333
2015,New York Jets,1,78160.0,MetLife Stadium,82500,0.9473939393939393
2015,New York Jets,2,65220.0,MetLife Stadium,82500,0.7905454545454546
2015,New York Jets,3,78160.0,MetLife Stadium,82500,0.9473939393939393
2015,New York Jets,4,83986.0,MetLife Stadium,82500,1.0180121212121211
2015,New York Jets,5,,MetLife Stadium,82500,
2015,New York Jets,6,78160.0,MetLife Stadium,82500,0.9473939393939393
2015,New York Jets,7,66829.0,MetLife Stadium,82500,0.8100484848484848
2015,New York Jets,8,54700.0,MetLife Stadium,82500,0.6630303030303031
2015,New York Jets,9,78160.0,MetLife Stadium,82500,0.9473939393939393
2015,New York Jets,10,78160.0,MetLife Stadium,82500,0.9473939393939393
2015,New York Jets,11,71718.0,MetLife Stadium,82500,0.8693090909090909
2015,New York Jets,12,78160.0,MetLife Stadium,82500,0.9473939393939393
2015,New York Jets,13,80898.0,MetLife Stadium,82500,0.9805818181818182
2015,New York Jets,14,78160.0,MetLife Stadium,82500,0.9473939393939393
2015,New York Jets,15,90345.0,MetLife Stadium,82500,1.0950909090909091
2015,New York Jets,16,78160.0,MetLife Stadium,82500,0.9473939393939393
2015,New York Jets,17,68670.0,MetLife Stadium,82500,0.8323636363636364
2015,Oakland Raiders,1,54500.0,Allegiant Stadium,65000,0.8384615384615385
2015,Oakland Raiders,2,53500.0,Allegiant Stadium,65000,0.823076923076923
2015,Oakland Raiders,3,67431.0,Allegiant Stadium,65000,1.0374
2015,Oakland Raiders,4,62409.0,Allegiant Stadium,65000,0.9601384615384615
2015,Oakland Raiders,5,54500.0,Allegiant Stadium,65000,0.8384615384615385
2015,Oakland Raiders,6,,Allegiant Stadium,65000,
2015,Oakland Raiders,7,67542.0,Allegiant Stadium,65000,1.0391076923076923
2015,Oakland Raiders,8,54700.0,Allegiant Stadium,65000,0.8415384615384616
2015,Oakland Raiders,9,65520.0,Allegiant Stadium,65000,1.008
2015,Oakland Raiders,10,54700.0,Allegiant Stadium,65000,0.8415384615384616
2015,Oakland Raiders,11,60202.0,Allegiant Stadium,65000,0.9261846153846154
2015,Oakland Raiders,12,58075.0,Allegiant Stadium,65000,0.8934615384615384
2015,Oakland Raiders,13,55010.0,Allegiant Stadium,65000,0.8463076923076923
2015,Oakland Raiders,14,76824.0,Allegiant Stadium,65000,1.1819076923076923
2015,Oakland Raiders,15,55087.0,Allegiant Stadium,65000,0.8474923076923077
2015,Oakland Raiders,16,54400.0,Allegiant Stadium,65000,0.8369230769230769
2015,Oakland Raiders,17,76114.0,Allegiant Stadium,65000,1.1709846153846153
2015,Philadelphia Eagles,1,70516.0,Lincoln Financial Field,69596,1.0132191505258923
2015,Philadelphia Eagles,2,69296.0,Lincoln Financial Field,69596,0.995689407437209
2015,Philadelphia Eagles,3,78160.0,Lincoln Financial Field,69596,1.1230530490258062
2015,Philadelphia Eagles,4,74767.0,Lincoln Financial Field,69596,1.0743002471406402
2015,Philadelphia Eagles,5,69296.0,Lincoln Financial Field,69596,0.995689407437209
2015,Philadelphia Eagles,6,69296.0,Lincoln Financial Field,69596,0.995689407437209
2015,Philadelphia Eagles,7,74194.0,Lincoln Financial Field,69596,1.0660670153457095
2015,Philadelphia Eagles,8,,Lincoln Financial Field,69596,
2015,Philadelphia Eagles,9,91827.0,Lincoln Financial Field,69596,1.3194292775446865
2015,Philadelphia Eagles,10,69596.0,Lincoln Financial Field,69596,1.0
2015,Philadelphia Eagles,11,69596.0,Lincoln Financial Field,69596,1.0
2015,Philadelphia Eagles,12,64445.0,Lincoln Financial Field,69596,0.9259871256968791
2015,Philadelphia Eagles,13,66829.0,Lincoln Financial Field,69596,0.9602419679291914
2015,Philadelphia Eagles,14,69596.0,Lincoln Financial Field,69596,1.0
2015,Philadelphia Eagles,15,69596.0,Lincoln Financial Field,69596,1.0
2015,Philadelphia Eagles,16,69596.0,Lincoln Financial Field,69596,1.0
2015,Philadelphia Eagles,17,78023.0,Lincoln Financial Field,69596,1.1210845450887983
2015,Pittsburgh Steelers,1,66829.0,Acrisure Stadium,68400,0.9770321637426901
2015,Pittsburgh Steelers,2,66472.0,Acrisure Stadium,68400,0.971812865497076
2015,Pittsburgh Steelers,3,52433.0,Acrisure Stadium,68400,0.7665643274853802
2015,Pittsburgh Steelers,4,63929.0,Acrisure Stadium,68400,0.9346345029239767
2015,Pittsburgh Steelers,5,67658.0,Acrisure Stadium,68400,0.9891520467836258
2015,Pittsburgh Steelers,6,63846.0,Acrisure Stadium,68400,0.9334210526315789
2015,Pittsburgh Steelers,7,76365.0,Acrisure Stadium,68400,1.1164473684210525
2015,Pittsburgh Steelers,8,64750.0,Acrisure Stadium,68400,0.9466374269005848
2015,Pittsburgh Steelers,9,65520.0,Acrisure Stadium,68400,0.9578947368421052
2015,Pittsburgh Steelers,10,64402.0,Acrisure Stadium,68400,0.9415497076023391
2015,Pittsburgh Steelers,11,,Acrisure Stadium,68400,
2015,Pittsburgh Steelers,12,69055.0,Acrisure Stadium,68400,1.009576023391813
2015,Pittsburgh Steelers,13,58701.0,Acrisure Stadium,68400,0.8582017543859649
2015,Pittsburgh Steelers,14,65564.0,Acrisure Stadium,68400,0.9585380116959065
2015,Pittsburgh Steelers,15,67234.0,Acrisure Stadium,68400,0.982953216374269
2015,Pittsburgh Steelers,16,71261.0,Acrisure Stadium,68400,1.041827485380117
2015,Pittsburgh Steelers,17,66693.0,Acrisure Stadium,68400,0.9750438596491228
2015,San Diego Chargers,1,66093.0,San Diego Stadium,71500,0.9243776223776223
2015,San Diego Chargers,2,57579.0,San Diego Stadium,71500,0.8053006993006993
2015,San Diego Chargers,3,52400.0,San Diego Stadium,71500,0.7328671328671329
2015,San Diego Chargers,4,63710.0,San Diego Stadium,71500,0.8910489510489511
2015,San Diego Chargers,5,67658.0,San Diego Stadium,71500,0.9462657342657342
2015,San Diego Chargers,6,78434.0,San Diego Stadium,71500,1.096979020979021
2015,San Diego Chargers,7,67542.0,San Diego Stadium,71500,0.9446433566433566
2015,San Diego Chargers,8,70829.0,San Diego Stadium,71500,0.9906153846153846
2015,San Diego Chargers,9,68033.0,San Diego Stadium,71500,0.9515104895104896
2015,San Diego Chargers,10,,San Diego Stadium,71500,
2015,San Diego Chargers,11,65837.0,San Diego Stadium,71500,0.9207972027972028
2015,San Diego Chargers,12,59477.0,San Diego Stadium,71500,0.8318461538461538
2015,San Diego Chargers,13,68631.0,San Diego Stadium,71500,0.9598741258741259
2015,San Diego Chargers,14,72314.0,San Diego Stadium,71500,1.0113846153846153
2015,San Diego Chargers,15,66676.0,San Diego Stadium,71500,0.9325314685314685
2015,San Diego Chargers,16,54400.0,San Diego Stadium,71500,0.7608391608391608
2015,San Diego Chargers,17,76844.0,San Diego Stadium,71500,1.0747412587412588
2015,San Francisco 49ers,1,70499.0,Levi's Stadium,68500,1.029182481751825
2015,San Francisco 49ers,2,66472.0,Levi's Stadium,68500,0.9703941605839416
2015,San Francisco 49ers,3,63663.0,Levi's Stadium,68500,0.9293868613138686
2015,San Francisco 49ers,4,70799.0,Levi's Stadium,68500,1.0335620437956203
2015,San Francisco 49ers,5,78515.0,Levi's Stadium,68500,1.1462043795620438
2015,San Francisco 49ers,6,70799.0,Levi's Stadium,68500,1.0335620437956203
2015,San Francisco 49ers,7,70799.0,Levi's Stadium,68500,1.0335620437956203
2015,San Francisco 49ers,8,51207.0,Levi's Stadium,68500,0.7475474452554745
2015,San Francisco 49ers,9,70799.0,Levi's Stadium,68500,1.0335620437956203
2015,San Francisco 49ers,10,,Levi's Stadium,68500,
2015,San Francisco 49ers,11,68993.0,Levi's Stadium,68500,1.0071970802919707
2015,San Francisco 49ers,12,70799.0,Levi's Stadium,68500,1.0335620437956203
2015,San Francisco 49ers,13,62088.0,Levi's Stadium,68500,0.9063941605839416
2015,San Francisco 49ers,14,63916.0,Levi's Stadium,68500,0.9330802919708029
2015,San Francisco 49ers,15,70799.0,Levi's Stadium,68500,1.0335620437956203
2015,San Francisco 49ers,16,61313.0,Levi's Stadium,68500,0.895080291970803
2015,San Francisco 49ers,17,70799.0,Levi's Stadium,68500,1.0335620437956203
2015,Seattle Seahawks,1,51792.0,Lumen Field,69000,0.7506086956521739
2015,Seattle Seahawks,2,78433.0,Lumen Field,69000,1.1367101449275363
2015,Seattle Seahawks,3,69002.0,Lumen Field,69000,1.0000289855072464
2015,Seattle Seahawks,4,69005.0,Lumen Field,69000,1.000072463768116
2015,Seattle Seahawks,5,65004.0,Lumen Field,69000,0.9420869565217391
2015,Seattle Seahawks,6,69020.0,Lumen Field,69000,1.0002898550724637
2015,Seattle Seahawks,7,70799.0,Lumen Field,69000,1.026072463768116
