year,team_full_name,week,weekly_attendance,home,Sb_winners,Sb_winners_prev_years,Playoff_prev_years,Bad_streak,Medium_streak,Good_streak
2006,Jacksonville Jaguars,11,67164.0,True,,,,False,True,False
2006,Jacksonville Jaguars,12,63608.0,False,,,,False,True,False
2006,Jacksonville Jaguars,13,73160.0,False,,,,False,True,False
2006,Jacksonville Jaguars,14,67164.0,True,,,,False,True,False
2006,Jacksonville Jaguars,15,69143.0,False,,,,False,True,False
2006,Jacksonville Jaguars,16,67164.0,True,,,,False,True,False
2006,Jacksonville Jaguars,17,77500.0,False,,,,False,True,False
2006,Kansas City Chiefs,1,77956.0,True,,,,True,False,False
2006,Kansas City Chiefs,2,76786.0,False,,,,True,False,False
2006,Kansas City Chiefs,3,,,,,,True,False,False
2006,Kansas City Chiefs,4,77609.0,True,,,,True,False,False
2006,Kansas City Chiefs,5,63445.0,False,,,,True,False,False
2006,Kansas City Chiefs,6,64727.0,False,,,,True,False,False
2006,Kansas City Chiefs,7,77752.0,True,,,,False,True,False
2006,Kansas City Chiefs,8,77645.0,True,,,,False,True,False
2006,Kansas City Chiefs,9,66191.0,False,,,,False,True,False
2006,Kansas City Chiefs,10,73132.0,False,,,,False,False,True
2006,Kansas City Chiefs,11,78097.0,True,,,,False,False,True
2006,Kansas City Chiefs,12,79484.0,True,,,,False,True,False
2006,Kansas City Chiefs,13,71927.0,False,,,,False,False,True
2006,Kansas City Chiefs,14,77232.0,True,,,,False,False,True
2006,Kansas City Chiefs,15,66583.0,False,,,,False,True,False
2006,Kansas City Chiefs,16,61446.0,False,,,,False,True,False
2006,Kansas City Chiefs,17,77500.0,True,,,,False,True,False
2006,Miami Dolphins,1,64927.0,False,,,,True,False,False
2006,Miami Dolphins,2,72797.0,True,,,,True,False,False
2006,Miami Dolphins,3,72733.0,True,,,,True,False,False
2006,Miami Dolphins,4,70071.0,False,,,,True,False,False
2006,Miami Dolphins,5,68756.0,False,,,,True,False,False
2006,Miami Dolphins,6,77439.0,False,,,,True,False,False
2006,Miami Dolphins,7,73548.0,True,,,,True,False,False
2006,Miami Dolphins,8,,,,,,True,False,False
2006,Miami Dolphins,9,62206.0,False,,,,True,False,False
2006,Miami Dolphins,10,73132.0,True,,,,True,False,False
2006,Miami Dolphins,11,73070.0,True,,,,True,False,False
2006,Miami Dolphins,12,61562.0,False,,,,False,True,False
2006,Miami Dolphins,13,73160.0,True,,,,False,True,False
2006,Miami Dolphins,14,74033.0,True,,,,False,False,True
2006,Miami Dolphins,15,71011.0,False,,,,False,False,True
2006,Miami Dolphins,16,73500.0,True,,,,False,False,True
2006,Miami Dolphins,17,57310.0,False,,,,False,True,False
2006,Minnesota Vikings,1,90608.0,False,,,,True,False,False
2006,Minnesota Vikings,2,63623.0,True,,,,True,False,False
2006,Minnesota Vikings,3,63754.0,True,,,,True,False,False
2006,Minnesota Vikings,4,71972.0,False,,,,False,True,False
2006,Minnesota Vikings,5,63906.0,True,,,,False,True,False
2006,Minnesota Vikings,6,,,,,,False,True,False
2006,Minnesota Vikings,7,68118.0,False,,,,False,True,False
2006,Minnesota Vikings,8,63819.0,True,,,,False,True,False
2006,Minnesota Vikings,9,68088.0,False,,,,False,True,False
2006,Minnesota Vikings,10,63924.0,True,,,,False,True,False
2006,Minnesota Vikings,11,73070.0,False,,,,False,True,False
2006,Minnesota Vikings,12,63483.0,True,,,,False,True,False
2006,Minnesota Vikings,13,62221.0,False,,,,True,False,False
2006,Minnesota Vikings,14,60861.0,False,,,,True,False,False
2006,Minnesota Vikings,15,63677.0,True,,,,True,False,False
2006,Minnesota Vikings,16,70864.0,False,,,,False,True,False
2006,Minnesota Vikings,17,63557.0,True,,,,False,True,False
2006,New England Patriots,1,68756.0,True,,,,True,False,False
2006,New England Patriots,2,77595.0,False,,,,True,False,False
2006,New England Patriots,3,68756.0,True,,,,True,False,False
2006,New England Patriots,4,66035.0,False,,,,False,True,False
2006,New England Patriots,5,68756.0,True,,,,False,True,False
2006,New England Patriots,6,,,,,,False,True,False
2006,New England Patriots,7,72180.0,False,,,,False,True,False
2006,New England Patriots,8,63819.0,False,,,,False,False,True
2006,New England Patriots,9,68756.0,True,,,,False,False,True
2006,New England Patriots,10,68756.0,True,,,,False,False,True
2006,New England Patriots,11,70753.0,False,,,,False,False,True
2006,New England Patriots,12,68756.0,True,,,,False,True,False
2006,New England Patriots,13,68756.0,True,,,,False,True,False
2006,New England Patriots,14,74033.0,False,,,,False,True,False
2006,New England Patriots,15,68756.0,True,,,,False,True,False
2006,New England Patriots,16,67164.0,False,,,,False,True,False
2006,New England Patriots,17,69143.0,False,,,,False,False,True
2006,New Orleans Saints,1,72915.0,False,,,,True,False,False
2006,New Orleans Saints,2,70602.0,False,,,,True,False,False
2006,New Orleans Saints,3,70003.0,True,,,,True,False,False
2006,New Orleans Saints,4,73392.0,False,,,,False,True,False
2006,New Orleans Saints,5,68183.0,True,,,,False,True,False
2006,New Orleans Saints,6,68269.0,True,,,,False,True,False
2006,New Orleans Saints,7,,,,,,False,False,True
2006,New Orleans Saints,8,69152.0,True,,,,False,False,True
2006,New Orleans Saints,9,65561.0,False,,,,False,False,True
2006,New Orleans Saints,10,61911.0,False,,,,False,True,False
2006,New Orleans Saints,11,68001.0,True,,,,False,True,False
2006,New Orleans Saints,12,70933.0,False,,,,False,True,False
2006,New Orleans Saints,13,68241.0,True,,,,False,True,False
2006,New Orleans Saints,14,63722.0,False,,,,False,True,False
2006,New Orleans Saints,15,69052.0,True,,,,False,True,False
2006,New Orleans Saints,16,78539.0,False,,,,False,True,False
2006,New Orleans Saints,17,69569.0,True,,,,False,True,False
2006,New York Giants,1,78622.0,True,,,,True,False,False
2006,New York Giants,2,69241.0,False,,,,True,False,False
2006,New York Giants,3,68161.0,False,,,,True,False,False
2006,New York Giants,4,,,,,,True,False,False
2006,New York Giants,5,78653.0,True,,,,True,False,False
2006,New York Giants,6,70840.0,False,,,,True,False,False
2006,New York Giants,7,63512.0,False,,,,False,True,False
2006,New York Giants,8,78647.0,True,,,,False,True,False
2006,New York Giants,9,78485.0,True,,,,False,False,True
2006,New York Giants,10,78641.0,True,,,,False,False,True
2006,New York Giants,11,67164.0,False,,,,False,False,True
2006,New York Giants,12,69143.0,False,,,,False,False,True
2006,New York Giants,13,78666.0,True,,,,False,True,False
2006,New York Giants,14,73702.0,False,,,,False,True,False
2006,New York Giants,15,78657.0,True,,,,True,False,False
2006,New York Giants,16,78539.0,True,,,,True,False,False
2006,New York Giants,17,86141.0,False,,,,True,False,False
2006,New York Jets,1,69143.0,False,,,,True,False,False
2006,New York Jets,2,77595.0,True,,,,True,False,False
2006,New York Jets,3,72067.0,False,,,,True,False,False
2006,New York Jets,4,77190.0,True,,,,True,False,False
2006,New York Jets,5,66604.0,False,,,,False,True,False
2006,New York Jets,6,77439.0,True,,,,False,True,False
2006,New York Jets,7,76953.0,True,,,,False,True,False
2006,New York Jets,8,72507.0,False,,,,False,True,False
2006,New York Jets,9,,,,,,False,True,False
2006,New York Jets,10,68756.0,False,,,,False,True,False
2006,New York Jets,11,77632.0,True,,,,False,True,False
2006,New York Jets,12,76596.0,True,,,,False,True,False
2006,New York Jets,13,70527.0,False,,,,False,True,False
2006,New York Jets,14,77131.0,True,,,,False,True,False
2006,New York Jets,15,63677.0,False,,,,False,True,False
2006,New York Jets,16,73500.0,False,,,,False,True,False
2006,New York Jets,17,78039.0,True,,,,False,True,False
2006,Oakland Raiders,1,62578.0,True,,,,True,False,False
2006,Oakland Raiders,2,70744.0,False,,,,True,False,False
2006,Oakland Raiders,3,,,,,,True,False,False
2006,Oakland Raiders,4,61426.0,True,,,,True,False,False
2006,Oakland Raiders,5,68368.0,False,,,,True,False,False
2006,Oakland Raiders,6,76691.0,False,,,,True,False,False
2006,Oakland Raiders,7,61595.0,True,,,,True,False,False
2006,Oakland Raiders,8,62385.0,True,,,,True,False,False
2006,Oakland Raiders,9,67816.0,False,,,,True,False,False
2006,Oakland Raiders,10,62094.0,True,,,,False,True,False
2006,Oakland Raiders,11,78097.0,False,,,,False,True,False
2006,Oakland Raiders,12,66105.0,False,,,,False,True,False
2006,Oakland Raiders,13,46276.0,True,,,,False,True,False
2006,Oakland Raiders,14,65882.0,False,,,,True,False,False
2006,Oakland Raiders,15,50164.0,True,,,,True,False,False
2006,Oakland Raiders,16,61446.0,True,,,,True,False,False
2006,Oakland Raiders,17,78039.0,False,,,,True,False,False
2006,Philadelphia Eagles,1,70180.0,False,,,,True,False,False
2006,Philadelphia Eagles,2,69241.0,True,,,,True,False,False
2006,Philadelphia Eagles,3,68166.0,False,,,,True,False,False
2006,Philadelphia Eagles,4,69222.0,True,,,,True,False,False
2006,Philadelphia Eagles,5,69268.0,True,,,,False,True,False
2006,Philadelphia Eagles,6,68269.0,False,,,,False,True,False
2006,Philadelphia Eagles,7,65808.0,False,,,,False,False,True
2006,Philadelphia Eagles,8,69249.0,True,,,,False,True,False
2006,Philadelphia Eagles,9,,,,,,False,True,False
2006,Philadelphia Eagles,10,69143.0,True,,,,False,True,False
2006,Philadelphia Eagles,11,69232.0,True,,,,False,True,False
2006,Philadelphia Eagles,12,57296.0,False,,,,False,True,False
2006,Philadelphia Eagles,13,69098.0,True,,,,True,False,False
2006,Philadelphia Eagles,14,84164.0,False,,,,True,False,False
2006,Philadelphia Eagles,15,78657.0,False,,,,False,True,False
2006,Philadelphia Eagles,16,62839.0,False,,,,False,True,False
2006,Philadelphia Eagles,17,69341.0,True,,,,False,True,False
2006,Pittsburgh Steelers,1,64927.0,True,,,,True,False,False
2006,Pittsburgh Steelers,2,67164.0,False,,,,True,False,False
2006,Pittsburgh Steelers,3,64922.0,True,,,,True,False,False
2006,Pittsburgh Steelers,4,,,,,,True,False,False
2006,Pittsburgh Steelers,5,67837.0,False,,,,True,False,False
2006,Pittsburgh Steelers,6,64727.0,True,,,,True,False,False
2006,Pittsburgh Steelers,7,71151.0,False,,,,True,False,False
2006,Pittsburgh Steelers,8,62385.0,False,,,,False,True,False
2006,Pittsburgh Steelers,9,64661.0,True,,,,True,False,False
2006,Pittsburgh Steelers,10,61911.0,True,,,,True,False,False
2006,Pittsburgh Steelers,11,73296.0,False,,,,True,False,False
2006,Pittsburgh Steelers,12,70946.0,False,,,,False,True,False
2006,Pittsburgh Steelers,13,59843.0,True,,,,False,True,False
2006,Pittsburgh Steelers,14,55246.0,True,,,,False,True,False
2006,Pittsburgh Steelers,15,73798.0,False,,,,False,True,False
2006,Pittsburgh Steelers,16,63224.0,True,,,,False,False,True
2006,Pittsburgh Steelers,17,66049.0,False,,,,False,False,True
2006,San Diego Chargers,1,62578.0,False,,,,True,False,False
2006,San Diego Chargers,2,64344.0,True,,,,True,False,False
2006,San Diego Chargers,3,,,,,,True,False,False
2006,San Diego Chargers,4,70743.0,False,,,,True,False,False
2006,San Diego Chargers,5,67837.0,True,,,,False,True,False
2006,San Diego Chargers,6,68137.0,False,,,,False,True,False
2006,San Diego Chargers,7,77752.0,False,,,,False,True,False
2006,San Diego Chargers,8,66598.0,True,,,,False,False,True
2006,San Diego Chargers,9,65558.0,True,,,,False,True,False
2006,San Diego Chargers,10,65917.0,False,,,,False,True,False
2006,San Diego Chargers,11,76723.0,False,,,,False,False,True
2006,San Diego Chargers,12,66105.0,True,,,,False,False,True
2006,San Diego Chargers,13,63361.0,False,,,,False,False,True
2006,San Diego Chargers,14,67514.0,True,,,,False,False,True
2006,San Diego Chargers,15,66583.0,True,,,,False,False,True
2006,San Diego Chargers,16,68174.0,False,,,,False,False,True
2006,San Diego Chargers,17,66492.0,True,,,,False,False,True
2006,San Francisco 49ers,1,63407.0,False,,,,True,False,False
2006,San Francisco 49ers,2,67791.0,True,,,,True,False,False
2006,San Francisco 49ers,3,68166.0,True,,,,True,False,False
2006,San Francisco 49ers,4,77609.0,False,,,,True,False,False
2006,San Francisco 49ers,5,68368.0,True,,,,True,False,False
2006,San Francisco 49ers,6,68137.0,True,,,,True,False,False
2006,San Francisco 49ers,7,,,,,,False,True,False
2006,San Francisco 49ers,8,62200.0,False,,,,False,True,False
2006,San Francisco 49ers,9,68088.0,True,,,,False,True,False
2006,San Francisco 49ers,10,60707.0,False,,,,True,False,False
2006,San Francisco 49ers,11,68367.0,True,,,,False,True,False
2006,San Francisco 49ers,12,65517.0,False,,,,False,True,False
2006,San Francisco 49ers,13,68241.0,False,,,,False,True,False
2006,San Francisco 49ers,14,68539.0,True,,,,False,True,False
2006,San Francisco 49ers,15,67650.0,False,,,,False,True,False
2006,San Francisco 49ers,16,67751.0,True,,,,False,True,False
2006,San Francisco 49ers,17,75555.0,False,,,,False,True,False
2006,Seattle Seahawks,1,60535.0,False,,,,True,False,False
2006,Seattle Seahawks,2,67470.0,True,,,,True,False,False
2006,Seattle Seahawks,3,68161.0,True,,,,True,False,False
2006,Seattle Seahawks,4,62225.0,False,,,,False,True,False
2006,Seattle Seahawks,5,,,,,,False,True,False
2006,Seattle Seahawks,6,65592.0,False,,,,False,True,False
2006,Seattle Seahawks,7,68118.0,True,,,,False,True,False
2006,Seattle Seahawks,8,77645.0,False,,,,False,False,True
2006,Seattle Seahawks,9,67816.0,True,,,,False,True,False
2006,Seattle Seahawks,10,68175.0,True,,,,False,True,False
2006,Seattle Seahawks,11,68367.0,False,,,,False,True,False
2006,Seattle Seahawks,12,68256.0,True,,,,False,True,False
2006,Seattle Seahawks,13,76146.0,False,,,,False,True,False
2006,Seattle Seahawks,14,63603.0,False,,,,False,True,False
2006,Seattle Seahawks,15,67650.0,True,,,,False,False,True
2006,Seattle Seahawks,16,68174.0,True,,,,False,True,False
2006,Seattle Seahawks,17,65660.0,False,,,,False,True,False
2006,St. Louis Rams,1,65577.0,True,,,,True,False,False
2006,St. Louis Rams,2,67791.0,False,,,,True,False,False
2006,St. Louis Rams,3,63278.0,False,,,,True,False,False
2006,St. Louis Rams,4,65563.0,True,,,,True,False,False
2006,St. Louis Rams,5,70804.0,False,,,,False,True,False
2006,St. Louis Rams,6,65592.0,True,,,,False,True,False
2006,St. Louis Rams,7,,,,,,False,False,True
2006,St. Louis Rams,8,66598.0,False,,,,False,False,True
2006,St. Louis Rams,9,66191.0,True,,,,False,True,False
2006,St. Louis Rams,10,68175.0,False,,,,False,True,False
2006,St. Louis Rams,11,73348.0,False,,,,False,True,False
2006,St. Louis Rams,12,65517.0,True,,,,True,False,False
2006,St. Louis Rams,13,65612.0,True,,,,True,False,False
2006,St. Louis Rams,14,66234.0,True,,,,True,False,False
2006,St. Louis Rams,15,50164.0,False,,,,True,False,False
2006,St. Louis Rams,16,62324.0,True,,,,True,False,False
2006,St. Louis Rams,17,63557.0,False,,,,False,True,False
2006,Tampa Bay Buccaneers,1,65087.0,True,,,,True,False,False
2006,Tampa Bay Buccaneers,2,70828.0,False,,,,True,False,False
2006,Tampa Bay Buccaneers,3,65423.0,True,,,,True,False,False
2006,Tampa Bay Buccaneers,4,,,,,,True,False,False
2006,Tampa Bay Buccaneers,5,68183.0,False,,,,True,False,False
2006,Tampa Bay Buccaneers,6,65732.0,True,,,,True,False,False
2006,Tampa Bay Buccaneers,7,65808.0,True,,,,True,False,False
2006,Tampa Bay Buccaneers,8,78647.0,False,,,,True,False,False
2006,Tampa Bay Buccaneers,9,65561.0,True,,,,False,True,False
2006,Tampa Bay Buccaneers,10,73573.0,False,,,,False,True,False
2006,Tampa Bay Buccaneers,11,65699.0,True,,,,False,True,False
2006,Tampa Bay Buccaneers,12,63183.0,False,,,,False,True,False
2006,Tampa Bay Buccaneers,13,59843.0,False,,,,False,True,False
2006,Tampa Bay Buccaneers,14,65691.0,True,,,,True,False,False
2006,Tampa Bay Buccaneers,15,62260.0,False,,,,True,False,False
2006,Tampa Bay Buccaneers,16,69603.0,False,,,,True,False,False
2006,Tampa Bay Buccaneers,17,65660.0,True,,,,True,False,False
2006,Tennessee Titans,1,69143.0,True,,,,True,False,False
2006,Tennessee Titans,2,64344.0,False,,,,True,False,False
2006,Tennessee Titans,3,72733.0,False,,,,True,False,False
2006,Tennessee Titans,4,69143.0,True,,,,True,False,False
2006,Tennessee Titans,5,57021.0,False,,,,True,False,False
2006,Tennessee Titans,6,88550.0,False,,,,True,False,False
2006,Tennessee Titans,7,,,,,,True,False,False
2006,Tennessee Titans,8,69143.0,True,,,,True,False,False
2006,Tennessee Titans,9,66524.0,False,,,,True,False,False
2006,Tennessee Titans,10,69143.0,True,,,,False,True,False
2006,Tennessee Titans,11,69232.0,False,,,,False,True,False
2006,Tennessee Titans,12,69143.0,True,,,,False,True,False
2006,Tennessee Titans,13,69143.0,True,,,,False,True,False
2006,Tennessee Titans,14,70760.0,False,,,,False,True,False
2006,Tennessee Titans,15,69143.0,True,,,,False,True,False
2006,Tennessee Titans,16,54765.0,False,,,,False,False,True
2006,Tennessee Titans,17,69143.0,True,,,,False,False,True
2006,Washington Redskins,1,90608.0,True,,,,True,False,False
2006,Washington Redskins,2,63152.0,False,,,,True,False,False
2006,Washington Redskins,3,70069.0,False,,,,True,False,False
2006,Washington Redskins,4,89450.0,True,,,,True,False,False
2006,Washington Redskins,5,78653.0,False,,,,True,False,False
2006,Washington Redskins,6,88550.0,True,,,,False,True,False
2006,Washington Redskins,7,57274.0,False,,,,False,True,False
2006,Washington Redskins,8,,,,,,False,True,False
2006,Washington Redskins,9,90250.0,True,,,,False,True,False
2006,Washington Redskins,10,69143.0,False,,,,False,True,False
2006,Washington Redskins,11,65699.0,False,,,,False,True,False
2006,Washington Redskins,12,85450.0,True,,,,True,False,False
2006,Washington Redskins,13,86436.0,True,,,,True,False,False
2006,Washington Redskins,14,84164.0,True,,,,False,True,False
2006,Washington Redskins,15,69052.0,False,,,,False,True,False
2006,Washington Redskins,16,62324.0,False,,,,True,False,False
2006,Washington Redskins,17,86141.0,True,,,,False,True,False
2007,Arizona Cardinals,1,68111.0,False,,,,True,False,False
2007,Arizona Cardinals,2,64542.0,True,,,,True,False,False
2007,Arizona Cardinals,3,71372.0,False,,,,True,False,False
2007,Arizona Cardinals,4,64844.0,True,,,,True,False,False
2007,Arizona Cardinals,5,61788.0,False,,,,True,False,False
2007,Arizona Cardinals,6,64403.0,True,,,,False,True,False
2007,Arizona Cardinals,7,85640.0,False,,,,False,True,False
2007,Arizona Cardinals,8,,,,,,False,True,False
2007,Arizona Cardinals,9,65267.0,False,,,,False,True,False
2007,Arizona Cardinals,10,64753.0,True,,,,False,True,False
2007,Arizona Cardinals,11,65403.0,False,,,,False,True,False
2007,Arizona Cardinals,12,64483.0,True,,,,False,True,False
2007,Arizona Cardinals,13,64791.0,True,,,,False,True,False
2007,Arizona Cardinals,14,68193.0,False,,,,False,True,False
2007,Arizona Cardinals,15,70007.0,False,,,,False,True,False
2007,Arizona Cardinals,16,64159.0,True,,,,False,True,False
2007,Arizona Cardinals,17,64671.0,True,,,,False,True,False
2007,Atlanta Falcons,1,62815.0,False,,,,True,False,False
